"","fscore_NB","auc_NB","fscore_RF","auc_RF","fscore_DT","auc_DT","fscore_LR","auc_LR","fscore_NET","auc_NET","fscore_SVM","auc_SVM","fscore_NB","auc_NB","fscore_RF","auc_RF","fscore_DT","auc_DT","fscore_LR","auc_LR","fscore_NET","auc_NET","fscore_SVM","auc_SVM"
"1",0.509451218080505,0.813144638412348,0.305048307142743,0.787549717488446,0.357846144505701,0.561966147216815,0.608734463497575,0.788788678602113,0.282579614374235,0.794621863468081,0,0.5,0.014182185952279,0.0151354650442748,0.0544261725139457,0.0373230952966689,0.102434225009293,0.0713292885440149,0.0309755318459775,0.036256351590955,0.0712731613857969,0.0195743245356294,0,0
"2",0.574289144650604,0.805723740506924,0.538626117273244,0.829907563580096,0.492396374328572,0.638876097541044,0.425254991066367,0.640088066111194,0.475194834781683,0.776391868282703,0,0.5,0.0167570373477842,0.0143820366047147,0.0380195382061657,0.0147001372385999,0.0667282153001954,0.0435283191515147,0.180264882012101,0.19030518623322,0.0983251011146845,0.0344046418368588,0,0
"3",0.387465738670329,0.782062918731266,0.289541246221333,0.786167540838289,0.279326817975573,0.574906377573308,0.178477757479692,0.466481954557264,0.30366569750892,0.753422145413629,0,0.5,0.0268121468033237,0.024426432834979,0.0513046653316916,0.0232270199179958,0.0879657640300718,0.0707279729084712,0.135356848870439,0.240546787751072,0.0652951808184782,0.0372120712648295,0,0
"4",0.361385975773742,0.685942876089351,0.267799392983037,0.763503432731865,0.276610659534917,0.558471351046395,0.29152546852735,0.612281485255769,0.216393040941857,0.710227005924765,0,0.5,0.00971820733508846,0.0138102683975685,0.0451415752419074,0.0353158557388405,0.043260555862402,0.0493243459223791,0.0736338982935099,0.114392531959033,0.0492703825787886,0.0373172594148505,0,0
"5",0.379355566936853,0.743873873807399,0.289171145040649,0.751299012836314,0.302187813799185,0.555309408784288,0.301451687101494,0.601980921103025,0.26016413992874,0.73111243089502,0,0.5,0.0163356056827359,0.00927241351524054,0.0353878024035505,0.00906448172429366,0.0378354145107131,0.039760256189637,0.128610591795729,0.188292809910141,0.0561674823726119,0.0204501405035414,0,0
"6",0.469899322191041,0.8094896678644,0.211525051803139,0.707367368933389,0.281421375559307,0.569442537718106,0.285516503780195,0.702162090877604,0.0917532467532468,0.777024742834315,0,0.5,0.0518517878307343,0.0293098798693295,0.127201209256174,0.0651506445656915,0.177690548037118,0.0994310241767951,0.145481447333108,0.0956556602276092,0.112053519654807,0.0396088358063162,0,0
"7",0.309932040484959,0.69055596063885,0.176445989489677,0.659175268838252,0.150388331376108,0.558051347683236,0.0370573870573871,0.609762303671348,0.0356459756459756,0.676267442955291,0,0.5,0.0377998939310576,0.0308199828906121,0.109022201442238,0.0774099184710812,0.130773265520829,0.0984329284984035,0.0720103520905254,0.0720179636977803,0.0617215270446705,0.0702693711759392,0,0
"8",0.138124074484914,0.717570946105724,0.0656114000941587,0.639568522314911,0.0773788095962009,0.51524059365924,0.0680768093190453,0.658615422279656,0.0859810479375697,0.666572485524984,0,0.5,0.0555195036182798,0.0821300954673139,0.0794936932958452,0.0679436219349043,0.0562234133937103,0.132878786682182,0.0760332548029559,0.0810483280322771,0.124921685197538,0.11947513570753,0,0
"9",0.624218160829423,0.73770440741825,0.506060493478972,0.700569686528731,0.494833427239858,0.596728755536432,0.341599327953362,0.685736354985588,0.0821978669594925,0.703939197364174,0,0.5,0.121455869573036,0.00637246584190691,0.106757789777771,0.0330397582682273,0.202549524735214,0.0617781319330969,0.169850889678747,0.0305535816541226,0.0606673050745796,0.0433534489836073,0,0
"10",0.197595892191863,0.524443160167151,0.17601271174547,0.617451561655213,0.17017675534392,0.500720483372078,0.22106479502017,0.588393252816445,0.0763033298137663,0.521952579922897,0,0.5,0.108872484106207,0.154532928587526,0.16999028947601,0.14310726720429,0.179688906022252,0.141973502612854,0.187445920059042,0.166152705955494,0.121792302560708,0.157878777063735,0,0
"11",0.391182997018237,0.739021244525425,0.148085248085248,0.605134534171684,0.127192807192807,0.502122735106384,0.170622710622711,0.600534847706189,0.113333333333333,0.587421917783487,0,0.5,0.16667618127839,0.060667460526603,0.150150539847337,0.104733128930223,0.1209507525201,0.0563342971620267,0.139116337530886,0.13293827103171,0.15729189661499,0.153589177486775,0,0
"12",0.377461814145781,0.816863429839313,0.15962106250686,0.751222018604807,0.188299546355242,0.497590864516565,0.148445374104968,0.668581757369057,0.140232676734142,0.738896770610196,0,0.5,0.0348877318278796,0.0135898695101243,0.108711072171838,0.0485530198407541,0.0779080990544642,0.0868745971249468,0.109013781804084,0.0861460727001677,0.148402325213624,0.0570358818071324,0,0
"13",0.313300729036856,0.451503554764574,0.241495547136078,0.584116953130957,0.216132474851805,0.57476532798449,0.0852534504372883,0.589980151653885,0.0504088982909838,0.481235833535629,0,0.5,0.0616593208439269,0.0352458871255764,0.0770205643845586,0.0525556347430141,0.178174251386357,0.0738280607013465,0.0485530744892958,0.0848178674537887,0.0434884944398952,0.0615802805420327,0,0
"14",0.411084333848347,0.765444336750776,0.254475925523683,0.737793220331931,0.2781850970282,0.529308298593127,0.343856709346802,0.700138849468722,0.259982677506223,0.730221380147781,0,0.5,0.0214679076011462,0.0180980508851225,0.104429684843037,0.0223334964257906,0.0579903786154998,0.0408047668533016,0.0312319805529265,0.0415207076757957,0.145342735894154,0.0246577592566432,0,0
"15",0.272726535160074,0.457687800980264,0.191807324533633,0.573977530407652,0.181983203119204,0.552632115720779,0.212477628576911,0.486778134847081,0.0956006488350073,0.47200253911671,0,0.5,0.0137664915372545,0.0148054062293202,0.0569243094264122,0.0428616267114984,0.0397780322815197,0.0550948261034841,0.0250802865883776,0.0264565194461213,0.0744028046403994,0.0514288894326823,0,0
"16",0.722066510703668,0.757239898287547,0.631718715480406,0.703866844763948,0.498876592517891,0.617721030890291,0.610287786972046,0.613656123817033,0.61885525070197,0.74623396796861,0.157711569476275,0.52761972902303,0.010059925746223,0.0146076700979036,0.115395507160491,0.0684419066429159,0.279079202561374,0.073788030037899,0.073489264235594,0.0517116026025484,0.205889147391035,0.0266092210781578,0.287666878167133,0.0585670078084211
"17",0.672045346481125,0.791422600194518,0.550510347766353,0.756079652896744,0.567008337757863,0.691863492058637,0.468892797105061,0.618854022569398,0.517868983342129,0.743898667822209,0.128211284513806,0.542317487266553,0.0304344275364877,0.0400065279540328,0.11855873357572,0.0998182834310495,0.0983347011858575,0.0840403629457954,0.16537372830539,0.156704163748587,0.157122814334308,0.11330821286698,0.271437629891279,0.0900577477645001
"18",0.400707371335076,0.645349115149267,0.305261106909777,0.614931847846468,0.308460534008242,0.545679815710455,0.402412775552907,0.562786968587688,0.262594021509303,0.593261169434215,0.0413793103448276,0.507677104919794,0.0407391807626523,0.0166322884303977,0.118250574439852,0.0477883511445432,0.142149417531199,0.0489609722163723,0.0689144932127479,0.0726958924129684,0.151906454872368,0.0517545794869793,0.130852868696623,0.0242771373826343
"19",0.185426590218363,0.665887857535754,0.0410714285714286,0.66354690805619,0.172943722943723,0.583991072184141,0.093027035756377,0.494622805068968,0.0473684210526316,0.578948527545062,0,0.5,0.124333544535279,0.0816263858531009,0.09450986463048,0.0929740604333696,0.184705903897122,0.0797466691495584,0.0675031745684239,0.152344269902232,0.100628985261053,0.150925156619617,0,0
"20",0.269758899232583,0.709265477825746,0.498643720325979,0.799111188981087,0.356772683255442,0.652081583594976,0.395356397433536,0.710722909424759,0.353556443556444,0.742296530425357,0,0.5,0.174347487766372,0.167376346478618,0.156544706657275,0.0799923433891827,0.211520649706137,0.198548943934985,0.133099555030904,0.126967267232668,0.238833732888861,0.146338832393782,0,0
"21",0.395273187748622,0.745461627061271,0.3812962843608,0.766273067544524,0.381054543245906,0.651823267372093,0.358751051365172,0.649305145667081,0.304527874945832,0.728562218647848,0,0.5,0.186309348095337,0.0991916748423596,0.168994996743649,0.0582321845904173,0.179409179302867,0.0942936580560953,0.115897608593637,0.109462386339191,0.206737310409315,0.0970949671402604,0,0
"22",0.482790455158876,0.845431479785646,0.559703286909169,0.911467049925383,0.617942906766436,0.777732223409307,0.591039731682147,0.784002442002442,0.453823459149546,0.779085241147741,0,0.5,0.278949452830026,0.162548663473342,0.261916407364432,0.0375071443223576,0.263453845807602,0.189298869706572,0.158590333070734,0.154856572889173,0.274393252493662,0.127486883912258,0,0
"23",0.226029501544207,0.627155663056088,0.0478889531521111,0.614505809407798,0.211698603683898,0.550802380412256,0.181752177561001,0.543320829203254,0.127944493586908,0.61450142357941,0,0.5,0.143882337711485,0.0933274164846012,0.0828716646421508,0.102069436657101,0.153121396239377,0.0773932850633894,0.108185157749179,0.146633790072357,0.14826784487216,0.0894708460558992,0,0
